Source;Target;Type;Weight
621;415;Undirected;1
621;511;Undirected;1
621;593;Undirected;1
621;39;Undirected;1
415;511;Undirected;1
415;593;Undirected;1
415;39;Undirected;1
511;593;Undirected;1
511;39;Undirected;1
593;39;Undirected;1
288;365;Undirected;1
632;437;Undirected;1
632;479;Undirected;1
437;479;Undirected;1
632;479;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
518;671;Undirected;1
186;518;Undirected;1
518;365;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
518;671;Undirected;1
518;479;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
560;365;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
523;365;Undirected;1
518;671;Undirected;1
518;365;Undirected;1
671;365;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
560;365;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
523;365;Undirected;1
518;671;Undirected;1
518;365;Undirected;1
671;365;Undirected;1
89;560;Undirected;1
89;523;Undirected;1
89;518;Undirected;1
89;671;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
518;671;Undirected;1
89;560;Undirected;1
89;523;Undirected;1
89;518;Undirected;1
89;671;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
518;671;Undirected;1
382;323;Undirected;1
560;523;Undirected;1
560;518;Undirected;1
560;671;Undirected;1
523;518;Undirected;1
523;671;Undirected;1
518;671;Undirected;1
518;545;Undirected;1
518;415;Undirected;1
175;330;Undirected;1
175;279;Undirected;1
175;97;Undirected;1
330;279;Undirected;1
330;97;Undirected;1
279;97;Undirected;1
175;330;Undirected;1
175;279;Undirected;1
175;97;Undirected;1
330;279;Undirected;1
330;97;Undirected;1
279;97;Undirected;1
221;187;Undirected;1
221;139;Undirected;1
221;205;Undirected;1
221;201;Undirected;1
221;432;Undirected;1
221;156;Undirected;1
221;270;Undirected;1
221;511;Undirected;1
221;231;Undirected;1
221;366;Undirected;1
187;139;Undirected;1
187;205;Undirected;1
187;201;Undirected;1
187;432;Undirected;1
187;156;Undirected;1
187;270;Undirected;1
187;511;Undirected;1
187;231;Undirected;1
187;366;Undirected;1
139;205;Undirected;1
139;201;Undirected;1
139;432;Undirected;1
139;156;Undirected;1
139;270;Undirected;1
139;511;Undirected;1
139;231;Undirected;1
139;366;Undirected;1
205;201;Undirected;1
205;432;Undirected;1
205;156;Undirected;1
205;270;Undirected;1
205;511;Undirected;1
205;231;Undirected;1
205;366;Undirected;1
201;432;Undirected;1
201;156;Undirected;1
201;270;Undirected;1
201;511;Undirected;1
201;231;Undirected;1
201;366;Undirected;1
432;156;Undirected;1
432;270;Undirected;1
432;511;Undirected;1
432;231;Undirected;1
432;366;Undirected;1
156;270;Undirected;1
156;511;Undirected;1
156;231;Undirected;1
156;366;Undirected;1
270;511;Undirected;1
270;231;Undirected;1
270;366;Undirected;1
511;231;Undirected;1
511;366;Undirected;1
231;366;Undirected;1
221;187;Undirected;1
221;139;Undirected;1
221;205;Undirected;1
221;201;Undirected;1
221;432;Undirected;1
221;156;Undirected;1
221;511;Undirected;1
221;366;Undirected;1
187;139;Undirected;1
187;205;Undirected;1
187;201;Undirected;1
187;432;Undirected;1
187;156;Undirected;1
187;511;Undirected;1
187;366;Undirected;1
139;205;Undirected;1
139;201;Undirected;1
139;432;Undirected;1
139;156;Undirected;1
139;511;Undirected;1
139;366;Undirected;1
205;201;Undirected;1
205;432;Undirected;1
205;156;Undirected;1
205;511;Undirected;1
205;366;Undirected;1
201;432;Undirected;1
201;156;Undirected;1
201;511;Undirected;1
201;366;Undirected;1
432;156;Undirected;1
432;511;Undirected;1
432;366;Undirected;1
156;511;Undirected;1
156;366;Undirected;1
511;366;Undirected;1
221;187;Undirected;1
221;139;Undirected;1
221;205;Undirected;1
221;201;Undirected;1
221;432;Undirected;1
221;156;Undirected;1
221;270;Undirected;1
221;511;Undirected;1
221;231;Undirected;1
187;139;Undirected;1
187;205;Undirected;1
187;201;Undirected;1
187;432;Undirected;1
187;156;Undirected;1
187;270;Undirected;1
187;511;Undirected;1
187;231;Undirected;1
139;205;Undirected;1
139;201;Undirected;1
139;432;Undirected;1
139;156;Undirected;1
139;270;Undirected;1
139;511;Undirected;1
139;231;Undirected;1
205;201;Undirected;1
205;432;Undirected;1
205;156;Undirected;1
205;270;Undirected;1
205;511;Undirected;1
205;231;Undirected;1
201;432;Undirected;1
201;156;Undirected;1
201;270;Undirected;1
201;511;Undirected;1
201;231;Undirected;1
432;156;Undirected;1
432;270;Undirected;1
432;511;Undirected;1
432;231;Undirected;1
156;270;Undirected;1
156;511;Undirected;1
156;231;Undirected;1
270;511;Undirected;1
270;231;Undirected;1
511;231;Undirected;1
153;336;Undirected;1
336;479;Undirected;1
653;67;Undirected;1
653;322;Undirected;1
653;67;Undirected;1
653;322;Undirected;1
67;322;Undirected;1
653;450;Undirected;1
653;365;Undirected;1
71;479;Undirected;1
71;248;Undirected;1
166;479;Undirected;1
653;67;Undirected;1
653;322;Undirected;1
67;322;Undirected;1
312;201;Undirected;1
312;218;Undirected;1
312;432;Undirected;1
201;218;Undirected;1
201;432;Undirected;1
218;432;Undirected;1
312;501;Undirected;1
312;432;Undirected;1
312;156;Undirected;1
312;511;Undirected;1
312;366;Undirected;1
501;432;Undirected;1
501;156;Undirected;1
501;511;Undirected;1
501;366;Undirected;1
432;156;Undirected;1
432;511;Undirected;1
432;366;Undirected;1
156;511;Undirected;1
156;366;Undirected;1
511;366;Undirected;1
653;67;Undirected;1
653;322;Undirected;1
67;322;Undirected;1
653;67;Undirected;1
653;322;Undirected;1
67;322;Undirected;1
653;67;Undirected;1
653;322;Undirected;1
67;322;Undirected;1
653;322;Undirected;1
653;479;Undirected;1
322;479;Undirected;1
653;322;Undirected;1
653;479;Undirected;1
322;479;Undirected;1
479;365;Undirected;1
653;450;Undirected;1
501;432;Undirected;1
321;511;Undirected;1
321;365;Undirected;1
321;693;Undirected;1
321;511;Undirected;1
260;321;Undirected;1
260;511;Undirected;1
321;511;Undirected;1
260;321;Undirected;1
260;511;Undirected;1
321;511;Undirected;1
511;479;Undirected;1
321;511;Undirected;1
321;479;Undirected;1
511;479;Undirected;1
417;479;Undirected;1
409;417;Undirected;1
321;365;Undirected;1
693;479;Undirected;1
693;365;Undirected;1
368;133;Undirected;1
368;133;Undirected;1
368;133;Undirected;1
368;133;Undirected;1
133;479;Undirected;1
368;133;Undirected;1
308;693;Undirected;1
133;479;Undirected;1
368;133;Undirected;1
182;693;Undirected;1
182;479;Undirected;1
693;479;Undirected;1
320;323;Undirected;1
323;365;Undirected;1
320;323;Undirected;1
89;320;Undirected;1
89;323;Undirected;1
89;720;Undirected;1
320;323;Undirected;1
320;720;Undirected;1
323;720;Undirected;1
320;323;Undirected;1
320;479;Undirected;1
323;479;Undirected;1
320;323;Undirected;1
320;479;Undirected;1
323;479;Undirected;1
323;422;Undirected;1
323;365;Undirected;1
422;365;Undirected;1
323;422;Undirected;1
323;365;Undirected;1
422;365;Undirected;1
409;417;Undirected;1
409;479;Undirected;1
417;479;Undirected;1
409;417;Undirected;1
596;24;Undirected;1
596;479;Undirected;1
24;479;Undirected;1
150;479;Undirected;1
624;130;Undirected;1
624;621;Undirected;1
624;698;Undirected;1
624;511;Undirected;1
624;593;Undirected;1
624;39;Undirected;1
624;366;Undirected;1
130;621;Undirected;1
130;698;Undirected;1
130;511;Undirected;1
130;593;Undirected;1
130;39;Undirected;1
130;366;Undirected;1
621;698;Undirected;1
621;511;Undirected;1
621;593;Undirected;1
621;39;Undirected;1
621;366;Undirected;1
698;511;Undirected;1
698;593;Undirected;1
698;39;Undirected;1
698;366;Undirected;1
511;593;Undirected;1
511;39;Undirected;1
511;366;Undirected;1
593;39;Undirected;1
593;366;Undirected;1
39;366;Undirected;1
422;479;Undirected;1
678;221;Undirected;1
678;187;Undirected;1
678;205;Undirected;1
678;201;Undirected;1
678;218;Undirected;1
678;616;Undirected;1
678;692;Undirected;1
678;432;Undirected;1
678;511;Undirected;1
678;231;Undirected;1
678;366;Undirected;1
221;187;Undirected;1
221;205;Undirected;1
221;201;Undirected;1
221;218;Undirected;1
221;616;Undirected;1
221;692;Undirected;1
221;432;Undirected;1
221;511;Undirected;1
221;231;Undirected;1
221;366;Undirected;1
187;205;Undirected;1
187;201;Undirected;1
187;218;Undirected;1
187;616;Undirected;1
187;692;Undirected;1
187;432;Undirected;1
187;511;Undirected;1
187;231;Undirected;1
187;366;Undirected;1
205;201;Undirected;1
205;218;Undirected;1
205;616;Undirected;1
205;692;Undirected;1
205;432;Undirected;1
205;511;Undirected;1
205;231;Undirected;1
205;366;Undirected;1
201;218;Undirected;1
201;616;Undirected;1
201;692;Undirected;1
201;432;Undirected;1
201;511;Undirected;1
201;231;Undirected;1
201;366;Undirected;1
218;616;Undirected;1
218;692;Undirected;1
218;432;Undirected;1
218;511;Undirected;1
218;231;Undirected;1
218;366;Undirected;1
616;692;Undirected;1
616;432;Undirected;1
616;511;Undirected;1
616;231;Undirected;1
616;366;Undirected;1
692;432;Undirected;1
692;511;Undirected;1
692;231;Undirected;1
692;366;Undirected;1
432;511;Undirected;1
432;231;Undirected;1
432;366;Undirected;1
511;231;Undirected;1
511;366;Undirected;1
231;366;Undirected;1
624;244;Undirected;1
624;24;Undirected;1
624;297;Undirected;1
624;692;Undirected;1
624;130;Undirected;1
624;410;Undirected;1
624;621;Undirected;1
624;437;Undirected;1
624;248;Undirected;1
624;698;Undirected;1
624;511;Undirected;1
624;593;Undirected;1
624;231;Undirected;1
624;39;Undirected;1
624;366;Undirected;1
244;24;Undirected;1
244;297;Undirected;1
244;692;Undirected;1
244;130;Undirected;1
244;410;Undirected;1
244;621;Undirected;1
244;437;Undirected;1
244;248;Undirected;1
244;698;Undirected;1
244;511;Undirected;1
244;593;Undirected;1
244;231;Undirected;1
244;39;Undirected;1
244;366;Undirected;1
24;297;Undirected;1
24;692;Undirected;1
24;130;Undirected;1
24;410;Undirected;1
24;621;Undirected;1
24;437;Undirected;1
24;248;Undirected;1
24;698;Undirected;1
24;511;Undirected;1
24;593;Undirected;1
24;231;Undirected;1
24;39;Undirected;1
24;366;Undirected;1
297;692;Undirected;1
297;130;Undirected;1
297;410;Undirected;1
297;621;Undirected;1
297;437;Undirected;1
297;248;Undirected;1
297;698;Undirected;1
297;511;Undirected;1
297;593;Undirected;1
297;231;Undirected;1
297;39;Undirected;1
297;366;Undirected;1
692;130;Undirected;1
692;410;Undirected;1
692;621;Undirected;1
692;437;Undirected;1
692;248;Undirected;1
692;698;Undirected;1
692;511;Undirected;1
692;593;Undirected;1
692;231;Undirected;1
692;39;Undirected;1
692;366;Undirected;1
130;410;Undirected;1
130;621;Undirected;1
130;437;Undirected;1
130;248;Undirected;1
130;698;Undirected;1
130;511;Undirected;1
130;593;Undirected;1
130;231;Undirected;1
130;39;Undirected;1
130;366;Undirected;1
410;621;Undirected;1
410;437;Undirected;1
410;248;Undirected;1
410;698;Undirected;1
410;511;Undirected;1
410;593;Undirected;1
410;231;Undirected;1
410;39;Undirected;1
410;366;Undirected;1
621;437;Undirected;1
621;248;Undirected;1
621;698;Undirected;1
621;511;Undirected;1
621;593;Undirected;1
621;231;Undirected;1
621;39;Undirected;1
621;366;Undirected;1
437;248;Undirected;1
437;698;Undirected;1
437;511;Undirected;1
437;593;Undirected;1
437;231;Undirected;1
437;39;Undirected;1
437;366;Undirected;1
248;698;Undirected;1
248;511;Undirected;1
248;593;Undirected;1
248;231;Undirected;1
248;39;Undirected;1
248;366;Undirected;1
698;511;Undirected;1
698;593;Undirected;1
698;231;Undirected;1
698;39;Undirected;1
698;366;Undirected;1
511;593;Undirected;1
511;231;Undirected;1
511;39;Undirected;1
511;366;Undirected;1
593;231;Undirected;1
593;39;Undirected;1
593;366;Undirected;1
231;39;Undirected;1
231;366;Undirected;1
39;366;Undirected;1
624;244;Undirected;1
624;24;Undirected;1
624;297;Undirected;1
624;692;Undirected;1
624;130;Undirected;1
624;410;Undirected;1
624;621;Undirected;1
624;437;Undirected;1
624;248;Undirected;1
624;698;Undirected;1
624;511;Undirected;1
624;593;Undirected;1
624;231;Undirected;1
624;39;Undirected;1
624;366;Undirected;1
244;24;Undirected;1
244;297;Undirected;1
244;692;Undirected;1
244;130;Undirected;1
244;410;Undirected;1
244;621;Undirected;1
244;437;Undirected;1
244;248;Undirected;1
244;698;Undirected;1
244;511;Undirected;1
244;593;Undirected;1
244;231;Undirected;1
244;39;Undirected;1
244;366;Undirected;1
24;297;Undirected;1
24;692;Undirected;1
24;130;Undirected;1
24;410;Undirected;1
24;621;Undirected;1
24;437;Undirected;1
24;248;Undirected;1
24;698;Undirected;1
24;511;Undirected;1
24;593;Undirected;1
24;231;Undirected;1
24;39;Undirected;1
24;366;Undirected;1
297;692;Undirected;1
297;130;Undirected;1
297;410;Undirected;1
297;621;Undirected;1
297;437;Undirected;1
297;248;Undirected;1
297;698;Undirected;1
297;511;Undirected;1
297;593;Undirected;1
297;231;Undirected;1
297;39;Undirected;1
297;366;Undirected;1
692;130;Undirected;1
692;410;Undirected;1
692;621;Undirected;1
692;437;Undirected;1
692;248;Undirected;1
692;698;Undirected;1
692;511;Undirected;1
692;593;Undirected;1
692;231;Undirected;1
692;39;Undirected;1
692;366;Undirected;1
130;410;Undirected;1
130;621;Undirected;1
130;437;Undirected;1
130;248;Undirected;1
130;698;Undirected;1
130;511;Undirected;1
130;593;Undirected;1
130;231;Undirected;1
130;39;Undirected;1
130;366;Undirected;1
410;621;Undirected;1
410;437;Undirected;1
410;248;Undirected;1
410;698;Undirected;1
410;511;Undirected;1
410;593;Undirected;1
410;231;Undirected;1
410;39;Undirected;1
410;366;Undirected;1
621;437;Undirected;1
621;248;Undirected;1
621;698;Undirected;1
621;511;Undirected;1
621;593;Undirected;1
621;231;Undirected;1
621;39;Undirected;1
621;366;Undirected;1
437;248;Undirected;1
437;698;Undirected;1
437;511;Undirected;1
437;593;Undirected;1
437;231;Undirected;1
437;39;Undirected;1
437;366;Undirected;1
248;698;Undirected;1
248;511;Undirected;1
248;593;Undirected;1
248;231;Undirected;1
248;39;Undirected;1
248;366;Undirected;1
698;511;Undirected;1
698;593;Undirected;1
698;231;Undirected;1
698;39;Undirected;1
698;366;Undirected;1
511;593;Undirected;1
511;231;Undirected;1
511;39;Undirected;1
511;366;Undirected;1
593;231;Undirected;1
593;39;Undirected;1
593;366;Undirected;1
231;39;Undirected;1
231;366;Undirected;1
39;366;Undirected;1
410;511;Undirected;1
410;479;Undirected;1
624;130;Undirected;1
624;621;Undirected;1
624;437;Undirected;1
624;248;Undirected;1
624;698;Undirected;1
624;39;Undirected;1
624;366;Undirected;1
130;621;Undirected;1
130;437;Undirected;1
130;248;Undirected;1
130;698;Undirected;1
130;39;Undirected;1
130;366;Undirected;1
621;437;Undirected;1
621;248;Undirected;1
621;698;Undirected;1
621;39;Undirected;1
621;366;Undirected;1
437;248;Undirected;1
437;698;Undirected;1
437;39;Undirected;1
437;366;Undirected;1
248;698;Undirected;1
248;39;Undirected;1
248;366;Undirected;1
698;39;Undirected;1
698;366;Undirected;1
39;366;Undirected;1
624;130;Undirected;1
624;621;Undirected;1
624;437;Undirected;1
624;248;Undirected;1
624;698;Undirected;1
624;39;Undirected;1
624;366;Undirected;1
130;621;Undirected;1
130;437;Undirected;1
130;248;Undirected;1
130;698;Undirected;1
130;39;Undirected;1
130;366;Undirected;1
621;437;Undirected;1
621;248;Undirected;1
621;698;Undirected;1
621;39;Undirected;1
621;366;Undirected;1
437;248;Undirected;1
437;698;Undirected;1
437;39;Undirected;1
437;366;Undirected;1
248;698;Undirected;1
248;39;Undirected;1
248;366;Undirected;1
698;39;Undirected;1
698;366;Undirected;1
39;366;Undirected;1
39;479;Undirected;1
39;366;Undirected;1
479;366;Undirected;1
370;722;Undirected;1
370;365;Undirected;1
722;365;Undirected;1
71;511;Undirected;1
297;479;Undirected;1
385;432;Undirected;1
591;27;Undirected;1
591;70;Undirected;1
591;381;Undirected;1
591;28;Undirected;1
591;375;Undirected;1
591;356;Undirected;1
591;340;Undirected;1
591;453;Undirected;1
591;538;Undirected;1
591;550;Undirected;1
591;130;Undirected;1
591;698;Undirected;1
591;39;Undirected;1
27;70;Undirected;1
27;381;Undirected;1
27;28;Undirected;1
27;375;Undirected;1
27;356;Undirected;1
27;340;Undirected;1
27;453;Undirected;1
27;538;Undirected;1
27;550;Undirected;1
27;130;Undirected;1
27;698;Undirected;1
27;39;Undirected;1
70;381;Undirected;1
70;28;Undirected;1
70;375;Undirected;1
70;356;Undirected;1
70;340;Undirected;1
70;453;Undirected;1
70;538;Undirected;1
70;550;Undirected;1
70;130;Undirected;1
70;698;Undirected;1
70;39;Undirected;1
381;28;Undirected;1
381;375;Undirected;1
381;356;Undirected;1
381;340;Undirected;1
381;453;Undirected;1
381;538;Undirected;1
381;550;Undirected;1
381;130;Undirected;1
381;698;Undirected;1
381;39;Undirected;1
28;375;Undirected;1
28;356;Undirected;1
28;340;Undirected;1
28;453;Undirected;1
28;538;Undirected;1
28;550;Undirected;1
28;130;Undirected;1
28;698;Undirected;1
28;39;Undirected;1
375;356;Undirected;1
375;340;Undirected;1
375;453;Undirected;1
375;538;Undirected;1
375;550;Undirected;1
375;130;Undirected;1
375;698;Undirected;1
375;39;Undirected;1
356;340;Undirected;1
356;453;Undirected;1
356;538;Undirected;1
356;550;Undirected;1
356;130;Undirected;1
356;698;Undirected;1
356;39;Undirected;1
340;453;Undirected;1
340;538;Undirected;1
340;550;Undirected;1
340;130;Undirected;1
340;698;Undirected;1
340;39;Undirected;1
453;538;Undirected;1
453;550;Undirected;1
453;130;Undirected;1
453;698;Undirected;1
453;39;Undirected;1
538;550;Undirected;1
538;130;Undirected;1
538;698;Undirected;1
538;39;Undirected;1
550;130;Undirected;1
550;698;Undirected;1
550;39;Undirected;1
130;698;Undirected;1
130;39;Undirected;1
698;39;Undirected;1
424;365;Undirected;1
225;693;Undirected;1
225;479;Undirected;1
693;479;Undirected;1
225;693;Undirected;1
225;479;Undirected;1
693;479;Undirected;1
201;479;Undirected;1
566;479;Undirected;1
566;305;Undirected;1
566;610;Undirected;1
305;610;Undirected;1
494;208;Undirected;1
207;470;Undirected;1
207;320;Undirected;1
207;18;Undirected;1
207;368;Undirected;1
207;653;Undirected;1
207;295;Undirected;1
207;201;Undirected;1
207;218;Undirected;1
207;410;Undirected;1
207;437;Undirected;1
207;511;Undirected;1
470;320;Undirected;1
470;18;Undirected;1
470;368;Undirected;1
470;653;Undirected;1
470;295;Undirected;1
470;201;Undirected;1
470;218;Undirected;1
470;410;Undirected;1
470;437;Undirected;1
470;511;Undirected;1
320;18;Undirected;1
320;368;Undirected;1
320;653;Undirected;1
320;295;Undirected;1
320;201;Undirected;1
320;218;Undirected;1
320;410;Undirected;1
320;437;Undirected;1
320;511;Undirected;1
18;368;Undirected;1
18;653;Undirected;1
18;295;Undirected;1
18;201;Undirected;1
18;218;Undirected;1
18;410;Undirected;1
18;437;Undirected;1
18;511;Undirected;1
368;653;Undirected;1
368;295;Undirected;1
368;201;Undirected;1
368;218;Undirected;1
368;410;Undirected;1
368;437;Undirected;1
368;511;Undirected;1
653;295;Undirected;1
653;201;Undirected;1
653;218;Undirected;1
653;410;Undirected;1
653;437;Undirected;1
653;511;Undirected;1
295;201;Undirected;1
295;218;Undirected;1
295;410;Undirected;1
295;437;Undirected;1
295;511;Undirected;1
201;218;Undirected;1
201;410;Undirected;1
201;437;Undirected;1
201;511;Undirected;1
218;410;Undirected;1
218;437;Undirected;1
218;511;Undirected;1
410;437;Undirected;1
410;511;Undirected;1
437;511;Undirected;1
207;470;Undirected;1
207;320;Undirected;1
207;18;Undirected;1
207;368;Undirected;1
207;653;Undirected;1
207;295;Undirected;1
207;201;Undirected;1
207;218;Undirected;1
207;410;Undirected;1
207;437;Undirected;1
207;511;Undirected;1
470;320;Undirected;1
470;18;Undirected;1
470;368;Undirected;1
470;653;Undirected;1
470;295;Undirected;1
470;201;Undirected;1
470;218;Undirected;1
470;410;Undirected;1
470;437;Undirected;1
470;511;Undirected;1
320;18;Undirected;1
320;368;Undirected;1
320;653;Undirected;1
320;295;Undirected;1
320;201;Undirected;1
320;218;Undirected;1
320;410;Undirected;1
320;437;Undirected;1
320;511;Undirected;1
18;368;Undirected;1
18;653;Undirected;1
18;295;Undirected;1
18;201;Undirected;1
18;218;Undirected;1
18;410;Undirected;1
18;437;Undirected;1
18;511;Undirected;1
368;653;Undirected;1
368;295;Undirected;1
368;201;Undirected;1
368;218;Undirected;1
368;410;Undirected;1
368;437;Undirected;1
368;511;Undirected;1
653;295;Undirected;1
653;201;Undirected;1
653;218;Undirected;1
653;410;Undirected;1
653;437;Undirected;1
653;511;Undirected;1
295;201;Undirected;1
295;218;Undirected;1
295;410;Undirected;1
295;437;Undirected;1
295;511;Undirected;1
201;218;Undirected;1
201;410;Undirected;1
201;437;Undirected;1
201;511;Undirected;1
218;410;Undirected;1
218;437;Undirected;1
218;511;Undirected;1
410;437;Undirected;1
410;511;Undirected;1
437;511;Undirected;1
693;479;Undirected;1
693;365;Undirected;1
479;365;Undirected;1
693;365;Undirected;1
551;511;Undirected;1
599;365;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
187;105;Undirected;1
674;435;Undirected;1
422;365;Undirected;1
120;674;Undirected;1
120;244;Undirected;1
120;435;Undirected;1
120;523;Undirected;1
674;244;Undirected;1
674;435;Undirected;1
674;523;Undirected;1
244;435;Undirected;1
244;523;Undirected;1
435;523;Undirected;1
539;479;Undirected;1
293;105;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
187;105;Undirected;1
479;365;Undirected;1
539;479;Undirected;1
566;286;Undirected;1
539;293;Undirected;1
539;187;Undirected;1
539;105;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
187;105;Undirected;1
539;293;Undirected;1
539;187;Undirected;1
539;105;Undirected;1
539;479;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
293;479;Undirected;1
187;105;Undirected;1
187;479;Undirected;1
105;479;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
293;479;Undirected;1
187;105;Undirected;1
187;479;Undirected;1
105;479;Undirected;1
539;479;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
187;105;Undirected;1
539;293;Undirected;1
539;187;Undirected;1
539;105;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
187;105;Undirected;1
568;479;Undirected;1
397;479;Undirected;1
397;266;Undirected;1
397;365;Undirected;1
266;365;Undirected;1
539;479;Undirected;1
293;187;Undirected;1
293;105;Undirected;1
187;105;Undirected;1
539;479;Undirected;1
226;683;Undirected;1
683;693;Undirected;1
683;545;Undirected;1
693;545;Undirected;1
683;693;Undirected;1
683;545;Undirected;1
693;545;Undirected;1
711;474;Undirected;1
711;293;Undirected;1
711;187;Undirected;1
711;479;Undirected;1
474;293;Undirected;1
474;187;Undirected;1
474;479;Undirected;1
293;187;Undirected;1
293;479;Undirected;1
187;479;Undirected;1
539;105;Undirected;1
539;479;Undirected;1
105;479;Undirected;1
293;365;Undirected;1
48;479;Undirected;1
518;479;Undirected;1
229;555;Undirected;1
229;413;Undirected;1
229;479;Undirected;1
555;413;Undirected;1
555;479;Undirected;1
413;479;Undirected;1
229;555;Undirected;1
229;413;Undirected;1
229;424;Undirected;1
229;479;Undirected;1
555;413;Undirected;1
555;424;Undirected;1
555;479;Undirected;1
413;424;Undirected;1
413;479;Undirected;1
424;479;Undirected;1
229;555;Undirected;1
229;413;Undirected;1
229;424;Undirected;1
555;413;Undirected;1
555;424;Undirected;1
413;424;Undirected;1
678;221;Undirected;1
678;187;Undirected;1
678;205;Undirected;1
678;201;Undirected;1
678;218;Undirected;1
678;616;Undirected;1
678;432;Undirected;1
678;511;Undirected;1
678;231;Undirected;1
678;366;Undirected;1
221;187;Undirected;1
221;205;Undirected;1
221;201;Undirected;1
221;218;Undirected;1
221;616;Undirected;1
221;432;Undirected;1
221;511;Undirected;1
221;231;Undirected;1
221;366;Undirected;1
187;205;Undirected;1
187;201;Undirected;1
187;218;Undirected;1
187;616;Undirected;1
187;432;Undirected;1
187;511;Undirected;1
187;231;Undirected;1
187;366;Undirected;1
205;201;Undirected;1
205;218;Undirected;1
205;616;Undirected;1
205;432;Undirected;1
205;511;Undirected;1
205;231;Undirected;1
205;366;Undirected;1
201;218;Undirected;1
201;616;Undirected;1
201;432;Undirected;1
201;511;Undirected;1
201;231;Undirected;1
201;366;Undirected;1
218;616;Undirected;1
218;432;Undirected;1
218;511;Undirected;1
218;231;Undirected;1
218;366;Undirected;1
616;432;Undirected;1
616;511;Undirected;1
616;231;Undirected;1
616;366;Undirected;1
432;511;Undirected;1
432;231;Undirected;1
432;366;Undirected;1
511;231;Undirected;1
511;366;Undirected;1
231;366;Undirected;1
678;221;Undirected;1
678;187;Undirected;1
678;205;Undirected;1
678;201;Undirected;1
678;218;Undirected;1
678;616;Undirected;1
678;432;Undirected;1
678;511;Undirected;1
678;231;Undirected;1
678;366;Undirected;1
221;187;Undirected;1
221;205;Undirected;1
221;201;Undirected;1
221;218;Undirected;1
221;616;Undirected;1
221;432;Undirected;1
221;511;Undirected;1
221;231;Undirected;1
221;366;Undirected;1
187;205;Undirected;1
187;201;Undirected;1
187;218;Undirected;1
187;616;Undirected;1
187;432;Undirected;1
187;511;Undirected;1
187;231;Undirected;1
187;366;Undirected;1
205;201;Undirected;1
205;218;Undirected;1
205;616;Undirected;1
205;432;Undirected;1
205;511;Undirected;1
205;231;Undirected;1
205;366;Undirected;1
201;218;Undirected;1
201;616;Undirected;1
201;432;Undirected;1
201;511;Undirected;1
201;231;Undirected;1
201;366;Undirected;1
218;616;Undirected;1
218;432;Undirected;1
218;511;Undirected;1
218;231;Undirected;1
218;366;Undirected;1
616;432;Undirected;1
616;511;Undirected;1
616;231;Undirected;1
616;366;Undirected;1
432;511;Undirected;1
432;231;Undirected;1
432;366;Undirected;1
511;231;Undirected;1
511;366;Undirected;1
231;366;Undirected;1
6;645;Undirected;1
6;550;Undirected;1
6;4;Undirected;1
6;297;Undirected;1
645;550;Undirected;1
645;4;Undirected;1
645;297;Undirected;1
550;4;Undirected;1
550;297;Undirected;1
4;297;Undirected;1
638;479;Undirected;1
189;162;Undirected;1
189;215;Undirected;1
162;215;Undirected;1
512;75;Undirected;1
321;722;Undirected;1
321;150;Undirected;1
722;150;Undirected;1
6;645;Undirected;1
6;168;Undirected;1
6;550;Undirected;1
6;4;Undirected;1
6;297;Undirected;1
6;156;Undirected;1
645;168;Undirected;1
645;550;Undirected;1
645;4;Undirected;1
645;297;Undirected;1
645;156;Undirected;1
168;550;Undirected;1
168;4;Undirected;1
168;297;Undirected;1
168;156;Undirected;1
550;4;Undirected;1
550;297;Undirected;1
550;156;Undirected;1
4;297;Undirected;1
4;156;Undirected;1
297;156;Undirected;1
489;6;Undirected;1
489;645;Undirected;1
489;168;Undirected;1
489;550;Undirected;1
489;4;Undirected;1
489;297;Undirected;1
489;156;Undirected;1
6;645;Undirected;1
6;168;Undirected;1
6;550;Undirected;1
6;4;Undirected;1
6;297;Undirected;1
6;156;Undirected;1
645;168;Undirected;1
645;550;Undirected;1
645;4;Undirected;1
645;297;Undirected;1
645;156;Undirected;1
168;550;Undirected;1
168;4;Undirected;1
168;297;Undirected;1
168;156;Undirected;1
550;4;Undirected;1
550;297;Undirected;1
550;156;Undirected;1
4;297;Undirected;1
4;156;Undirected;1
